,tconst,title,numVotes,averageRating,genres,runtimeMinutes,startYear,popularity,id_x,overview,poster_path,id_tmdb_x,id_tmdb_y,name_x,Unnamed: 0,id_tmdb,iso_639_1,iso_3166_1,name_y,key,site,size,type,official,published_at,id_y,lien
291,tt1082009,Joueuse,3189,6.9,Drama,101,2009,8.278,42973,"En Corse, Hélène, quadragénaire, femme de chambre hôtelière, mène une vie familiale routinière avec son mari Ange et sa fille Lisa jusqu’au jour où, en faisant son service, elle surprend une partie d’échecs en cours, ce qui va déclencher sa passion pour ce jeu et transformer sa vie.",https://image.tmdb.org/t/p/original//hLuJ3HvmejVTk8PvnKUJiwf3IHE.jpg,tt1082009,42973,"chess,bicycle,woman director",0,42973,fr,FR,Joueuse (Caroline Bottaro) - Bande Annonce,qSLA_4MY36g,YouTube,720.0,Trailer,True,2009-07-27T12:36:56.000Z,562314d292514171c500c9cd,https://www.youtube.com/watch?v=qSLA_4MY36g
292,tt7466442,Bob's Burgers: Le Film,21330,7.0,"Adventure,Animation,Comedy",102,2022,23.582,504827,"Lorsqu'une rupture de canalisation créé un énorme gouffre juste devant le restaurant, en bloquant indéfiniment l’accès et ruinant les plans des Belcher pour une saison estivale réussie. Alors que Bob et Linda luttent pour maintenir l'entreprise à flot, leurs enfants tentent de résoudre un mystère qui pourrait bien sauver l’établissement familial. Mais le danger guette chaque jour un peu plus. Pour ces outsiders, l’entraide est le maître-mot pour garder espoir et lutter pour reprendre leur place naturelle : celle derrière le comptoir.",https://image.tmdb.org/t/p/original//1VHqEBe5eYXNuradgkgCpC4ICAB.jpg,tt7466442,504827,"test of courage,crime scene,aftercreditsstinger,based on tv series,secret playroom,carney town,comforting,optimistic",0,504827,fr,FR,BOB'S BURGERS Le Film Bande Annonce VF 2022,a1O9yzigYCk,YouTube,1080.0,Trailer,False,2022-05-26T09:00:47.000Z,628f9ca6d48cee6cb448eb8f,https://www.youtube.com/watch?v=a1O9yzigYCk
293,tt2096673,Vice-versa,783873,8.1,"Adventure,Animation,Comedy",95,2015,265.664,150540,"Riley est déracinée du Mid-Ouest quand son père est muté à San Francisco. Comme tous, Riley est guidée par ses Émotions : Joie, Peur, Colère, Dégoût et Tristesse. Les Émotions vivent au Quartier Cérébral, où elles la conseillent au quotidien. Alors que Riley et ses Émotions se bagarrent, c’est la crise au Quartier Cérébral. Joie, l'Émotion principale de Riley, essaie de rester positive alors que les autres Émotions essaient de s'adapter à la nouvelle vie de Riley.",https://image.tmdb.org/t/p/original//KUhrtJN02RNt3Sxc4IMTa1d9Lt.jpg,tt2096673,150540,"dream,san francisco, california,minnesota,sadness,cartoon,ice hockey,imaginary friend,elementary school,family relationships,memory,family,unicorn,running away,duringcreditsstinger,emotions",18,150540,fr,FR,Vice-Versa - Faites connaissance avec Colère !,KRuebthcL58,YouTube,1080.0,Featurette,True,2014-11-25T17:20:55.000Z,5abb3ffe9251411e9c00cef0,https://www.youtube.com/watch?v=KRuebthcL58
294,tt3203606,Dalton Trumbo,84733,7.4,"Biography,Drama",124,2015,21.378,294016,"Hollywood, la Guerre Froide bat son plein. Alors qu’il est au sommet de son art, le scénariste Dalton Trumbo est accusé d’être communiste. Avec d’autres artistes, il devient très vite infréquentable, puis est emprisonné et placé sur la Liste Noire: il lui est désormais impossible de travailler. Grâce à son talent et au soutien inconditionnel de sa famille, Il va contourner cette interdiction. En menant dans l’ombre un long combat vers sa réhabilitation, il forgera sa légende.",https://image.tmdb.org/t/p/original//gN8wDK1FahyczAmhO3KWx3I0Vcy.jpg,tt3203606,294016,"parent child relationship,communist,movie business,screenwriter,biography,hollywood,writer,communism,blacklist,mccarthyism,1940s,movie industry,old hollywood",0,294016,fr,FR,Dalton Trumbo - Bande-annonce Officielle VOST - UGC Distribution,VdJ5ufGORgQ,YouTube,1080.0,Trailer,True,2016-03-18T14:25:36.000Z,56ffd611c3a3686e9200280e,https://www.youtube.com/watch?v=VdJ5ufGORgQ
295,tt0134119,Le talentueux Mr. Ripley,240502,7.4,"Crime,Drama,Thriller",139,1999,49.062,1213,"Tom Ripley, jeune homme désargenté mais ambitieux, attire l’attention d’un riche vieillard, Herbert Greenleaf, qui le charge de convaincre son fils Dickie, exilé en Italie, de rentrer aux États‐Unis. Sur place, Tom se laisse fasciner par l’existence insouciante et dorée que mène le jeune oisif. Il adopte ses goûts, imite son comportement, désire sa compagne, et va jusqu’à s’éprendre de Dickie lui‐même. Celui‐ci, dans un premier temps, traite Tom comme un ami mais, très vite, il commence à le trouver encombrant, pour ne pas dire énervant. Un jour, alors qu’ils sont seuls en mer, Tom avoue son amour à Dickie, qui le repousse violemment. Le conflit qui s’ensuit se termine par la mort de Dickie…",https://image.tmdb.org/t/p/original//vU4qTwtFpYF5EDsQwxqn4B83hzk.jpg,tt0134119,1213,"new york city,friendship,ship,new love,lovesickness,jealousy,dual identity,double life,based on novel or book,venice, italy,beguilement,italy,homicide,yacht,secret identity,atlantic ocean,new identity,prosecution,fake identity,rejection,inferiority,inferiority complex,ocean liner,wealth,male homosexuality,cowardliness,envy,identity theft,gay theme,bold",0,1213,fr,FR,Le Talentueux Mr. Ripley (1999) Bande annonce française VF,EfQDDk-wN04,YouTube,1080.0,Trailer,False,2018-09-24T13:39:40.000Z,5e8b62b2d363e50017b8ae0a,https://www.youtube.com/watch?v=EfQDDk-wN04
296,tt0212720,A.I. Intelligence artificielle,322757,7.2,"Adventure,Drama,Sci-Fi",146,2001,48.138,644,"Dans un XXIe siècle où la fonte des glaces a submergé la majorité des terres habitables et provoqué famines et exodes, les robots sont devenus une composante essentielle de la vie quotidienne, et assurent désormais la plupart des tâches domestiques. Pourtant, le professeur Hobby veut aller encore plus loin en créant le premier androïde sensible : un enfant capable de développer un vaste répertoire d'émotions et de souvenirs. Peu après cette annonce, David, un robot de onze ans, fait son entrée chez Henry et Monica Swinton, un couple dont le jeune fils a été cryogénisé en attendant la découverte d'un remède pour guérir sa grave maladie. Bientôt abandonné par sa mère adoptive, David entame un périlleux voyage à la recherche de son identité et de sa part secrète d'humanité.",https://image.tmdb.org/t/p/original//q9zvQ1WuriRlGDYu5Nip5N2vZRA.jpg,tt0212720,644,"android,prostitute,artificial intelligence (a.i.),prophecy,loss of loved one,extraterrestrial technology,fairy tale,dystopia,adoption,ice age,prosecution,gigolo,hologram,alien,robot,destiny,capture,doppelgänger,robot boy",0,644,fr,FR,AI : Intelligence Artificielle - Bande Annonce Officielle (VF) - Steven Spielberg,a6lTk0mLaGo,YouTube,360.0,Trailer,True,2015-04-02T15:03:01.000Z,5a940b0c925141417a02ee83,https://www.youtube.com/watch?v=a6lTk0mLaGo
297,tt0215750,Stalingrad,277355,7.5,"Action,Drama,War",131,2001,41.323,853,"Durant la Seconde Guerre mondiale, en septembre 1942, Hitler envisage d'envahir Stalingrad, ville clé de l'URSS qui le sépare de la victoire totale sur l'Europe. Les Russes se préparent à la défensive. Un héros aiderait à motiver les troupes. Entre alors en jeu Vassili Zaïtsev, un jeune tireur d'élite de l'Armée rouge. Doué d'une stupéfiante adresse au tir, il est remarqué par un commissaire au peuple, Ivan Danilov. Les deux jeunes gens deviennent amis. Ranimer la flamme de l'héroïsme, redonner aux soldats décimés la force de lutter contre l'implacable machine de guerre allemande, telle est la mission de Danilov. Celui-ci fait de Vassili le héros de sa propagande. Dans le camp ennemi, l'état-major dépêche son meilleur tireur d'élite, le Major König, pour abattre celui qui est devenu le symbole de l'indomptable résistance russe.",https://image.tmdb.org/t/p/original//fnlyfRaAnOlLeQoYNH9agyu4Ues.jpg,tt0215750,853,"sniper,hero,winter,world war ii,stalingrad,based on true story,nazi officer,battle,bombing,death,1940s,soviet propaganda,nikita khrushchev",0,853,fr,FR,Stalingrad ( bande annonce VF ),lUOZ8jCKnpo,YouTube,1080.0,Trailer,False,2013-08-11T16:24:23.000Z,640ad75d41a56100b2837fd7,https://www.youtube.com/watch?v=lUOZ8jCKnpo
298,tt0376541,Closer: entre adultes consentants,235839,7.2,"Drama,Romance",104,2004,54.652,2288,"Larry, médecin, aime Anna, photographe, qui le trompe avec Dan. Alice, stripteaseuse, aime Dan, écrivain et manipulateur, mais le trompe quand même avec Larry. À un niveau extrême, deux hommes et deux femmes vont jouer le jeu pervers de la séduction et du désir. Alternant manipulations et trahisons, ils entament un diabolique chassé‐croisé amoureux dont personne ne sortira indemne.",https://image.tmdb.org/t/p/original//nZKuoauFuGzYc8peNOVq0PJZTWk.jpg,tt0376541,2288,"secret love,husband wife relationship,love triangle,cheating,parent child relationship,photographer,loss of loved one,love at first sight,photography,lover,lie,forbidden love,kiss,tea,sexchat,stripper,liar,based on play or musical,death of father,times square,pole dancer,falling in love,photo exhibition",0,2288,fr,FR,Closer - entre adultes consentants ( bande annonce VF ),oIZfqgEILl8,YouTube,360.0,Trailer,False,2011-11-04T14:51:21.000Z,5fde5ad90e44190040e850ac,https://www.youtube.com/watch?v=oIZfqgEILl8
299,tt1446192,Les Cinq Légendes,192370,7.2,"Action,Adventure,Animation",97,2012,58.727,81188,"Il existe dans le monde, dissimulés aux yeux des humains, quatre êtres surnaturels dotés de grands pouvoirs qui protègent l’innocence et l’imaginaire des enfants : le Père Noël, le Lapin de Pâques, la Fée des dents et le Marchand de sable. Lorsqu’ils découvrent que Pitch, un esprit maléfique, œuvre pour répandre ruine et destruction sur le monde, ils réalisent que même en unissant leurs forces, ils ne seront pas de taille. Aussi tentent‐ils de rallier à leur cause Jack Frost, un jeune garçon insouciant et solitaire qui maîtrise le givre et le froid. Ce combat va permettre à Jack de comprendre quelle est sa place dans l’ordre de l’univers…",https://image.tmdb.org/t/p/original//51YlO5sXgchWvvibunzOtfPsDRF.jpg,tt1446192,81188,"new york city,friendship,amnesia,santa claus,cartoon,easter bunny,boogeyman,jack frost,duringcreditsstinger,christmas",0,81188,fr,FR,Les Cinq Légendes : bande-annonce VF,fVlx5D3x_5o,YouTube,1080.0,Trailer,True,2012-07-19T06:00:11.000Z,5ab180de92514111ca01409f,https://www.youtube.com/watch?v=fVlx5D3x_5o
300,tt1598778,Contagion,315692,6.8,"Drama,Thriller",106,2011,155.064,39538,"Une pandémie dévastatrice explose à l’échelle du globe… Au Centre de Prévention et de Contrôle des Maladies, des équipes se mobilisent pour tenter de décrypter le génome du mystérieux virus, qui ne cesse de muter. Le Sous-Directeur Cheever, confronté à un vent de panique collective, est obligé d’exposer la vie d’une jeune et courageuse doctoresse. Tandis que les grands groupes pharmaceutiques se livrent une bataille acharnée pour la mise au point d’un vaccin, le Dr. Leonora Orantes, de l’OMS, s’efforce de remonter aux sources du fléau. Les cas mortels se multiplient, jusqu’à mettre en péril les fondements de la société, et un blogueur militant suscite une panique aussi dangereuse que le virus en déclarant qu’on ""cache la vérité"" à la population…",https://image.tmdb.org/t/p/original//iHG9Ke6kuhOMnFCkdqwcXGFJpg5.jpg,tt1598778,39538,"quarantine,saving the world,mutation,infection,terminal illness,outbreak,disease,vaccine,lethal virus,scientist,epidemic,prophetic,medical drama,anxious",1,39538,fr,FR,Contagion - Bande Annonce 1 (VF) - Marion Cotillard / Matt Damon / Steven Soderbergh,PqWj3uKLeCo,YouTube,1080.0,Trailer,True,2011-08-30T12:49:53.000Z,5e7f7180a275020011eed96a,https://www.youtube.com/watch?v=PqWj3uKLeCo
301,tt1781769,Anna Karenine,106409,6.6,"Drama,Romance",129,2012,40.423,96724,"Russie, 1874, la belle et ardente Anna Karénine jouit de tout ce à quoi ses contemporains aspirent : mariée à Karénine, un haut fonctionnaire du gouvernement à qui elle a donné un fils, elle a atteint un éminent statut social à Saint-Pétersbourg. À la réception d’une lettre de son incorrigible séducteur de frère Oblonski, la suppliant de venir l’aider à sauver son mariage avec Dolly, elle se rend à Moscou. Au cours de son voyage, elle rencontre la comtesse Vronski que son fils, un charmant officier de la cavalerie, vient accueillir à la gare. Quelques brefs échanges suffisent pour éveiller en Anna et Vronski une attirance mutuelle. Oblonski reçoit également la visite de son meilleur ami Levine, un propriétaire terrien sensible et idéaliste. Épris de la sœur cadette de Dolly, Kitty, il la demande gauchement en mariage, mais Kitty n’a d’yeux que pour Vronski. Dévasté, Levine se retire à Pokrovskoïe et se consacre entièrement à la culture de ses terres.",https://image.tmdb.org/t/p/original//rIcawvvSBtvdVORcM6vYu26k39I.jpg,tt1781769,96724,"adultery,based on novel or book,horse race,st. petersburg, russia,death,high society,imperial russia,19th century",0,96724,fr,FR,Anna Karenine - Bande Annonce (VF),-0NZvAwuc1s,YouTube,720.0,Trailer,True,2012-10-15T15:45:05.000Z,5ab36179c3a368617300458d,https://www.youtube.com/watch?v=-0NZvAwuc1s
302,tt1972591,Le Roi Arthur : La Légende d'Excalibur,232277,6.7,"Action,Adventure,Drama",126,2017,58.283,274857,"Jeune homme futé, Arthur tient les faubourgs de Londinium avec sa bande, sans soupçonner le destin qui l'attend – jusqu'au jour où il s'empare de l'épée Excalibur et se saisit, dans le même temps, de son avenir. Mis au défi par le pouvoir du glaive, Arthur est aussitôt contraint de faire des choix difficiles. Rejoignant la Résistance et une mystérieuse jeune femme du nom de Guenièvre, il doit apprendre à maîtriser l'épée, à surmonter ses démons intérieurs et à unir le peuple pour vaincre le tyran Vortigern, qui a dérobé sa couronne et assassiné ses parents – et, enfin, accéder au trône…",https://image.tmdb.org/t/p/original//4D0yRGFYsJvuNZfr6Or8l4c2dmn.jpg,tt1972591,274857,"knight,king arthur,excalibur,sword and sorcery",1,274857,fr,FR,Le Roi Arthur - La Légende d'Excalibur - Bande Annonce Officielle 4 (VOST) - Jude Law,PPkWCYSPn54,YouTube,1080.0,Trailer,True,2017-04-28T08:57:21.000Z,5ca141170e0a265989fbd7e0,https://www.youtube.com/watch?v=PPkWCYSPn54
303,tt2053463,Effets secondaires,197040,7.1,"Crime,Drama,Mystery",106,2013,30.571,109421,"Jon Banks est un psychiatre ambitieux. Quand une jeune femme, Emilie, le consulte pour dépression, il lui prescrit un nouveau médicament. Lorsque la police trouve Emilie couverte de sang, un couteau à la main, le cadavre de son mari à ses pieds, sans aucun souvenir de ce qui s'est passé, la réputation du docteur Banks est compromise…",https://image.tmdb.org/t/p/original//3zZIGRRcTq1sZJ1fli2nl4TixXd.jpg,tt2053463,109421,"depression,new york city,fraud,insomnia,deception,cover-up,murder,lawyer,doctor,patient,drugs,psychiatrist,ex-con,sleepwalking,prescription medication,professional reputation,insider trading,anxiety,apartment",0,109421,fr,FR,EFFETS SECONDAIRES - BANDE ANNONCE VOSTF,cO8L1rDm-Dg,YouTube,1080.0,Trailer,True,2013-03-18T16:56:28.000Z,5ab379bdc3a368615f005875,https://www.youtube.com/watch?v=cO8L1rDm-Dg
304,tt1764651,Expendables 2: Unité spéciale,322068,6.6,"Action,Adventure,Thriller",103,2012,57.523,76163,"Les Expendables sont de retour et cette fois, c’est pour une affaire personnelle… Barney Ross, Lee Christmas, Yin Yang, Gunnar Jensen, Toll Road et Hale Caesar (accompagnés de leurs nouveaux membres Billy the Kid et Maggie ) doivent se réunir quand Mr. Church les engagent pour ce qui a l’air d’un job facile. Cela semble de l’argent facilement gagné pour Barney et sa bande de mercenaires à l’ancienne. Mais quand les événements tournent mal et que l’un des leurs est tué, les Expendables vont crier vengeance, dans un territoire hostile où toutes les chances sont contre eux. L’équipe tente alors une percée chez les forces adverses et s’en prennent à une de leurs armes : six livres de plutonium de qualité militaire, assez pour changer la face du monde. Mais ce ne sera rien comparé à ce qu’ils réservent à celui qui a sauvagement assassiné leur frère. Les règlements de compte et cette bataille ce fera bien sûr à la manière des Expendables…",https://image.tmdb.org/t/p/original//8UTpn4QRPat9JKsImGcbu7ZaIF7.jpg,tt1764651,76163,"airplane,loss of loved one,airplane crash,beard,wisecrack humor,airport lounge,asian woman",0,76163,fr,FR,Expendables 2 - Bande Annonce # 2 (VF),tBrklksBbTM,YouTube,720.0,Trailer,True,2012-05-30T15:26:44.000Z,533ec6c7c3a368544800708d,https://www.youtube.com/watch?v=tBrklksBbTM
305,tt6343314,Creed II,155302,7.1,"Action,Drama,Sport",130,2018,260.459,480530,"La vie est devenue un numéro d'équilibriste pour Adonis Creed. Entre ses obligations personnelles et son entraînement pour son prochain grand match, il est à la croisée des chemins. Et l'enjeu du combat est d'autant plus élevé que son rival est lié au passé de sa famille. Mais il peut compter sur la présence de Rocky Balboa à ses côtés : avec lui, il comprendra ce qui vaut la peine de se battre et découvrira qu'il n'y a rien de plus important que les valeurs familiales.",https://image.tmdb.org/t/p/original//84FrvyX2QiAy2QXYSanaCcnqgE1.jpg,tt6343314,480530,"sports,rivalry,sequel,los angeles, california,boxing,dedicated,box ring,ukraine",0,480530,fr,FR,CREED II - Bande Annonce VF,AdS5ux3G-Gc,YouTube,1080.0,Trailer,True,2018-09-26T16:05:00.000Z,5bacaeb60e0a2664df039dc6,https://www.youtube.com/watch?v=AdS5ux3G-Gc
306,tt0264616,Emprise,91225,7.2,"Crime,Drama,Thriller",100,2001,36.133,12149,"Le Texas vit sous la terreur d'un tueur en série qui se fait appeler ""La Main de Dieu"". Un soir, un homme sans histoire, Fenton Meiks, se présente au QG du FBI et déclare connaître l'identité du coupable. Ce dangereux criminel ne serait autre que son frère, Adam, qui vient de se suicider.Alors qu'ils roulent en direction du ""Jardin des roses"", où les corps des victimes d'Adam sont enterrées, Fenton raconte aux agents fédéraux comment tout a commencé vingt ans plus tôt, en 1979. A l'époque, il était âgé de douze ans et son frère de neuf. Tous deux vivaient une enfance heureuse avec leur père, veuf depuis la naissance d'Adam. Pourtant, une nuit, leur vie bascula lorsque leur père leur annonça qu'un ""ange"" lui était apparu et qu'ils devaient accomplir une mission. Alors que l'un des deux fils accepte sans réserve cette vision divine, l'autre pense que son père sombre dans la démence.",https://image.tmdb.org/t/p/original//oePRU6tBpOc7cNhCKtxgLz5RA7s.jpg,tt0264616,12149,"rose garden,sheriff,dream,angel,loss of loved one,insanity,1970s,fbi,texas,grave,flashback,punishment,murder,vision,mechanic,serial killer,demon,religious fundamentalism,gloves,remorse,forced to kill,ax",0,12149,fr,FR,Emprise,BzI2KpTszbg,YouTube,360.0,Trailer,False,2013-11-06T06:03:07.000Z,5d342ed6caab6d1640ac1e65,https://www.youtube.com/watch?v=BzI2KpTszbg
307,tt0790636,Dallas Buyers Club,518743,7.9,"Biography,Drama",117,2013,30.281,152532,"1986, Dallas, Texas, une histoire vraie. Ron Woodroof a 35 ans, des bottes, un Stetson, c’est un cow‐boy, un vrai. Sa vie: sexe, drogue et rodéo. Tout bascule quand, diagnostiqué séropositif, il lui reste 30 jours à vivre. Révolté par l’impuissance du corps médical, il recourt à des traitements alternatifs non officiels. Au fil du temps, il rassemble d’autres malades en quête de guérison: le Dallas Buyers Club est né. Mais son succès gêne, Ron doit s’engager dans une bataille contre les laboratoires et les autorités fédérales. C’est son combat pour une nouvelle cause… et pour sa propre vie.",https://image.tmdb.org/t/p/original//euuPpXZhVBZzD0JLghTX7foFY70.jpg,tt0790636,152532,"aids,homophobia,rodeo,texas,biography,dallas texas,based on true story,hiv,drugs,lgbt,treatment,1980s,trans woman",0,152532,fr,FR,Dallas Buyers Club - Bande Annonce VOST,YZvd_XG6RZQ,YouTube,1080.0,Trailer,True,2013-12-23T12:30:26.000Z,533ec6fac3a3685448009b58,https://www.youtube.com/watch?v=YZvd_XG6RZQ
308,tt0816692,Interstellar,2094372,8.7,"Adventure,Drama,Sci-Fi",169,2014,388.876,157336,"Dans un futur proche, face à une Terre exsangue, un groupe d’explorateurs utilise un vaisseau interstellaire pour franchir un trou de ver permettant de parcourir des distances jusque‐là infranchissables. Leur but : trouver un nouveau foyer pour l’humanité.",https://image.tmdb.org/t/p/original//1pnigkWWy8W032o9TKDneBa3eVK.jpg,tt0816692,157336,"rescue,future,spacecraft,race against time,artificial intelligence (a.i.),nasa,time warp,dystopia,expedition,space travel,wormhole,famine,black hole,quantum mechanics,family relationships,space,robot,astronaut,scientist,single father,farmer,space station,curious,space adventure,time paradox,time-manipulation,complex,father daughter relationship,2060s,cornfield,time manipulation,intimate,euphoric",4,157336,fr,FR,Bande-annonce 3 VOST,FY9qn00EleM,YouTube,1080.0,Trailer,True,2014-08-01T10:53:52.000Z,5db9fa21d2c0c100161b6f7c,https://www.youtube.com/watch?v=FY9qn00EleM
309,tt1124037,Free State of Jones,62360,6.9,"Action,Biography,Drama",139,2016,23.305,316152,"En pleine guerre de Sécession, Newton Knight, courageux fermier du Mississippi, prend la tête d’un groupe de modestes paysans blancs et d'esclaves en fuite pour se battre contre les États confédérés. Formant un régiment de rebelles indomptables, Knight et ses hommes ont l'avantage stratégique de connaître le terrain, même si leurs ennemis sont bien plus nombreux et beaucoup mieux armés… Résolument engagé contre l'injustice et l'exploitation humaine, l'intrépide fermier fonde le premier État d'hommes libres où Noirs et Blancs sont à égalité.",https://image.tmdb.org/t/p/original//1GIpqBa6SeI3u5wZO6KMGcsczQb.jpg,tt1124037,316152,"slavery,american civil war",0,316152,fr,FR,FREE STATE OF JONES - Extrait Hold On - VF,sq75MtbqHWw,YouTube,1080.0,Clip,True,2016-09-08T14:20:12.000Z,5abfb2f10e0a264a5d0312eb,https://www.youtube.com/watch?v=sq75MtbqHWw
310,tt1189340,La défense Lincoln,253522,7.3,"Crime,Drama,Mystery",118,2011,23.252,50348,"Michael Haller est avocat à Los Angeles. Habile, il est prêt à tout pour faire gagner les criminels de bas étage qu'il défend. Toujours entre deux tribunaux, il travaille à l'arrière de sa voiture, une Lincoln Continental. Ayant passé la plus grande partie de sa carrière à défendre des petits voyous minables, il décroche pourtant ce qu'il pense être l'affaire de sa vie: il est engagé pour défendre un riche play-boy de Beverly Hills accusé de tentative de meurtre. Mais ce qui semblait être une affaire facile et très rentable se transforme en redoutable duel entre deux maîtres de la manipulation…",https://image.tmdb.org/t/p/original//fvDuLXrEWL7famstyY2VTEPfLDL.jpg,tt1189340,50348,"prostitute,based on novel or book,judge,upper class,homicide,video surveillance,arrest,jury,private investigator,lawyer,crime scene,courtroom,defense attorney,beverly hills,uncover truth,murder trial,trial lawyer,courtroom drama,bail hearing,murder of a prostitute,legal thriller,attorney,attorney client privilege,guilty client",1,50348,fr,FR,La Defense Lincoln - Bande-Annonce 1 - VF,UnVuM35fu_U,YouTube,360.0,Trailer,True,2011-03-17T16:57:19.000Z,57515be59251412e9e0007d6,https://www.youtube.com/watch?v=UnVuM35fu_U
311,tt1800302,Gold,69176,6.7,"Biography,Crime,Drama",120,2016,149.017,334524,"Kenny Wells a grandi dans le milieu des chercheurs d’or. Tout comme son père, il n’a pas peur de gravir des montagnes et de creuser le sol pour faire fortune. Mais dans un monde où le simple jeu du hasard peut faire la différence entre un milliardaire et un loser absolu, on ne peut pas dire que la chance ait souri à Kenny. Pourtant, l’homme incarne l’esprit d’entrepreneur par excellence et la foi inébranlable dans la capacité à surmonter tous les obstacles. Il vend donc le peu qu’il lui reste et part à l’autre bout de la planète: en Indonésie. Il a la conviction qu’il va trouver de l’or dans l’une des jungles les plus denses et les plus terrifiantes du monde: Bornéo. Après s’être associé avec le légendaire géologue Mike Acosta, ils vont devoir affronter ensemble la nature, la maladie, les institutions financières de Wall Street et les pires complots…",https://image.tmdb.org/t/p/original//2XVi8DnSkVc3aoKLUFztQIyBchN.jpg,tt1800302,334524,"gold,fraud,wall street,mining,based on true story,gold mine,indonesia,money,jungle",0,334524,fr,FR,GOLD - Bande-annonce officielle VF - Matthew McConaughey (2017),b8Up7AcMdfk,YouTube,1080.0,Trailer,True,2017-04-07T09:44:51.000Z,5ca19a3ec3a368735b851eee,https://www.youtube.com/watch?v=b8Up7AcMdfk
312,tt1935179,Mud - Sur les rives du Mississippi,188664,7.4,"Adventure,Drama",130,2012,32.419,103731,"Ellis et Neckbone, 14 ans, découvrent lors d’une de leurs escapades quotidiennes, un homme réfugié sur une île au milieu du Mississipi. C’est Mud : un serpent tatoué sur le bras, un flingue et une chemise porte-bonheur. Mud, c’est aussi un homme qui croit en l’amour, une croyance à laquelle Ellis a désespérément besoin de se raccrocher pour tenter d’oublier les tensions quotidiennes entre ses parents. Très vite, Mud met les deux adolescents à contribution pour réparer un bateau qui lui permettra de quitter l’île. Difficile cependant pour les garçons de déceler le vrai du faux dans les paroles de Mud. A-t-il vraiment tué un homme, est-il poursuivi par la justice, par des chasseurs de primes ? Et qui est donc cette fille mystérieuse qui vient de débarquer dans leur petite ville de l’Arkansas ?",https://image.tmdb.org/t/p/original//cqugmbV45Xka31bXfwqWpvrnZcn.jpg,tt1935179,103731,"friendship,bounty hunter,snake,river,houseboat,motel,arkansas,fugitive,teenage boy,riverboat",0,103731,fr,FR,MUD - Sur les rives du Mississippi -- Jeff Nichols / AD VITAM,WYEBKRudbnI,YouTube,1080.0,Trailer,True,2013-03-29T17:01:45.000Z,580f4beec3a3687bc9009c74,https://www.youtube.com/watch?v=WYEBKRudbnI
313,tt3470600,Tous en scène,190878,7.1,"Animation,Comedy,Family",108,2016,88.897,335797,"Buster Moon est un élégant koala qui dirige un grand théâtre, jadis illustre, mais aujourd’hui tombé en désuétude. C’est un éternel optimiste, un peu bougon, qui aime son précieux théâtre au‐delà de tout et serait prêt à tout pour le sauver. C’est alors qu’il trouve une chance en or pour redorer son blason tout en évitant la destruction de ses rêves et de toutes ses ambitions : une compétition de chant. Cinq candidats sont retenus pour ce défi : une souris aussi séduisante que malhonnête, une jeune éléphante timide dévorée par le trac, une truie mère de famille débordée par ses 25 marcassins, un jeune gorille délinquant qui ne cherche qu’à échapper à sa famille, et une porc‐épic punk qui peine à se débarrasser de son petit ami à l’ego surdimensionné pour faire une carrière solo. Tout ce petit monde va venir chercher sur la scène de Buster l’opportunité qui pourra changer leur vie à jamais.",https://image.tmdb.org/t/p/original//6igG1J3T6uavROpQAhKfptm4KA4.jpg,tt3470600,335797,"anthropomorphism,singing,singing competition,illumination",0,335797,fr,FR,Tous en scène / Making-of Doublage [Au cinéma le 25 Janvier],6F9a0l-fkos,YouTube,1080.0,Behind the Scenes,True,2017-01-18T17:06:45.000Z,5ca14c4ac3a368734a84dfa7,https://www.youtube.com/watch?v=6F9a0l-fkos
314,tt6467266,Tous en scène 2,86645,7.3,"Adventure,Animation,Comedy",110,2021,155.166,438695,"Dans le nouveau théâtre Moon, la troupe interprète sa version musicale d'Alice au pays des merveilles. Buster Moon tient à avoir l'avis de Suki Lane. Elle est celle qui décide quels talents peuvent auditionner devant Jimmy Crystal, grand producteur de spectacles à Redshore City. Pour elle, le niveau n'est pas suffisant et l'insistance de Buster Moon n'y fait rien.Remotivé par Nana Noodleman, le koala rassemble ses artistes et part infiltrer les auditions.",https://image.tmdb.org/t/p/original//xsjgiztyEu9cEZetxFlvJz6Yibw.jpg,tt6467266,438695,"stage,villain,sequel,anthropomorphism,singing,thug,animal,illumination",0,438695,fr,FR,Tous en Scène 2 - Bande annonce #2 [VF],uKJTyEA4myw,YouTube,1080.0,Trailer,True,2021-11-04T12:30:17.000Z,6186ca523faba0008f65eb3a,https://www.youtube.com/watch?v=uKJTyEA4myw
